lat,lon,intensity
37.37548,15.09055,3
37.37548,15.09066,3
37.37548,15.09077,3
37.37557,15.0711,3
37.37557,15.07122,3
37.37557,15.07133,3
37.37557,15.07144,3
37.37557,15.07156,3
37.37557,15.07167,3
37.37557,15.07179,3
37.37557,15.0719,3
37.37557,15.07201,3
37.37557,15.07213,3
37.37557,15.07224,3
37.37557,15.07235,3
37.37557,15.07247,3
37.37557,15.07258,3
37.37557,15.0727,3
37.37557,15.07281,3
37.37557,15.07292,3
37.37557,15.07304,3
37.37557,15.07315,3
37.37557,15.07326,3
37.37557,15.07338,3
37.37557,15.07349,3
37.37557,15.07361,3
37.37557,15.07372,3
37.37557,15.07383,3
37.37557,15.07395,3
37.37557,15.07406,3
37.37557,15.07417,3
37.37557,15.07429,3
37.37557,15.0744,3
37.37557,15.07451,3
37.37557,15.07463,3
37.37557,15.07474,3
37.37557,15.07486,3
37.37557,15.07497,3
37.37557,15.07508,3
37.37557,15.0752,3
37.37557,15.07531,3
37.37557,15.07542,3
37.37557,15.07554,3
37.37557,15.07565,3
37.37557,15.07577,3
37.37557,15.07588,3
37.37557,15.07599,3
37.37557,15.07611,3
37.37557,15.07622,3
37.37557,15.07633,3
37.37557,15.07645,3
37.37557,15.07656,3
37.37557,15.07668,3
37.37557,15.07679,3
37.37557,15.0769,3
37.37557,15.07702,3
37.37557,15.07713,3
37.37557,15.07724,3
37.37557,15.07736,3
37.37557,15.07747,3
37.37557,15.07758,3
37.37557,15.0777,3
37.37557,15.07781,3
37.37557,15.07793,3
37.37557,15.07804,3
37.37557,15.07815,3
37.37557,15.07827,3
37.37557,15.07838,3
37.37557,15.07849,3
37.37557,15.07861,3
37.37557,15.07872,3
37.37557,15.07884,3
37.37557,15.07895,3
37.37557,15.07906,3
37.37557,15.07918,3
37.37557,15.07929,3
37.37557,15.0794,3
37.37557,15.07952,3
37.37557,15.07963,3
37.37557,15.07975,3
37.37557,15.07986,3
37.37557,15.07997,3
37.37557,15.08009,3
37.37557,15.0802,3
37.37557,15.08031,3
37.37557,15.08043,3
37.37557,15.08054,3
37.37557,15.08065,3
37.37557,15.08077,3
37.37557,15.08088,3
37.37557,15.081,3
37.37557,15.08111,3
37.37557,15.08122,3
37.37557,15.08134,3
37.37557,15.08145,3
37.37557,15.08156,3
37.37557,15.08168,3
37.37557,15.08179,3
37.37557,15.08191,3
37.37557,15.08202,3
37.37557,15.08213,3
37.37557,15.08225,3
37.37557,15.08236,3
37.37557,15.08247,3
37.37557,15.08259,3
37.37557,15.0827,3
37.37557,15.08282,3
37.37557,15.08293,3
37.37557,15.08304,3
37.37557,15.08316,3
37.37557,15.08327,3
37.37557,15.08338,3
37.37557,15.0835,3
37.37557,15.08361,3
37.37557,15.08372,3
37.37557,15.08384,3
37.37557,15.08395,3
37.37557,15.08407,3
37.37557,15.08418,3
37.37557,15.08429,3
37.37557,15.08441,3
37.37557,15.08452,3
37.37557,15.08463,3
37.37557,15.08475,3
37.37557,15.08486,3
37.37557,15.08498,3
37.37557,15.08509,3
37.37557,15.0852,3
37.37557,15.08532,3
37.37557,15.08543,3
37.37557,15.08554,3
37.37557,15.08566,3
37.37557,15.08577,3
37.37557,15.08589,3
37.37557,15.086,3
37.37557,15.08611,3
37.37557,15.08623,3
37.37557,15.08634,3
37.37557,15.08645,3
37.37557,15.08657,3
37.37557,15.08668,3
37.37557,15.08679,3
37.37557,15.08691,3
37.37557,15.08702,3
37.37557,15.08714,3
37.37557,15.08725,3
37.37557,15.08736,3
37.37557,15.08748,3
37.37557,15.08759,3
37.37557,15.0877,3
37.37557,15.08782,3
37.37557,15.08793,3
37.37557,15.08805,3
37.37557,15.08816,3
37.37557,15.08827,3
37.37557,15.08839,3
37.37557,15.0885,3
37.37557,15.08861,3
37.37557,15.08873,3
37.37557,15.08884,3
37.37557,15.08896,3
37.37557,15.08907,3
37.37557,15.08918,3
37.37557,15.0893,3
37.37557,15.08941,3
37.37557,15.08952,3
37.37557,15.08964,3
37.37557,15.08975,3
37.37557,15.08986,3
37.37557,15.08998,3
37.37557,15.09009,3
37.37557,15.09021,3
37.37557,15.09032,3
37.37557,15.09043,3
37.37557,15.09055,3
37.37557,15.09066,3
37.37557,15.09077,3
37.37566,15.0711,3
37.37566,15.07122,3
37.37566,15.07133,3
37.37566,15.07144,3
37.37566,15.07156,3
37.37566,15.07167,3
37.37566,15.07179,3
37.37566,15.0719,3
37.37566,15.07201,3
37.37566,15.07213,3
37.37566,15.07224,3
37.37566,15.07235,3
37.37566,15.07247,3
37.37566,15.07258,3
37.37566,15.0727,3
37.37566,15.07281,3
37.37566,15.07292,3
37.37566,15.07304,3
37.37566,15.07315,3
37.37566,15.07326,3
37.37566,15.07338,3
37.37566,15.07349,3
37.37566,15.07361,3
37.37566,15.07372,3
37.37566,15.07383,3
37.37566,15.07395,3
37.37566,15.07406,3
37.37566,15.07417,3
37.37566,15.07429,3
37.37566,15.0744,3
37.37566,15.07451,3
37.37566,15.07463,3
37.37566,15.07474,3
37.37566,15.07486,3
37.37566,15.07497,3
37.37566,15.07508,3
37.37566,15.0752,3
37.37566,15.07531,3
37.37566,15.07542,3
37.37566,15.07554,3
37.37566,15.07565,3
37.37566,15.07577,3
37.37566,15.07588,3
37.37566,15.07599,3
37.37566,15.07611,3
37.37566,15.07622,3
37.37566,15.07633,3
37.37566,15.07645,3
37.37566,15.07656,3
37.37566,15.07668,3
37.37566,15.07679,3
37.37566,15.0769,3
37.37566,15.07702,3
37.37566,15.07713,3
37.37566,15.07724,3
37.37566,15.07736,3
37.37566,15.07747,3
37.37566,15.07758,3
37.37566,15.0777,3
37.37566,15.07781,3
37.37566,15.07793,3
37.37566,15.07804,3
37.37566,15.07815,3
37.37566,15.07827,3
37.37566,15.07838,3
37.37566,15.07849,3
37.37566,15.07861,3
37.37566,15.07872,3
37.37566,15.07884,3
37.37566,15.07895,3
37.37566,15.07906,3
37.37566,15.07918,3
37.37566,15.07929,3
37.37566,15.0794,3
37.37566,15.07952,3
37.37566,15.07963,3
37.37566,15.07975,3
37.37566,15.07986,3
37.37566,15.07997,3
37.37566,15.08009,3
37.37566,15.0802,3
37.37566,15.08031,3
37.37566,15.08043,3
37.37566,15.08054,3
37.37566,15.08065,3
37.37566,15.08077,3
37.37566,15.08088,3
37.37566,15.081,3
37.37566,15.08111,3
37.37566,15.08122,3
37.37566,15.08134,3
37.37566,15.08145,3
37.37566,15.08156,3
37.37566,15.08168,3
37.37566,15.08179,3
37.37566,15.08191,3
37.37566,15.08202,3
37.37566,15.08213,3
37.37566,15.08225,3
37.37566,15.08236,3
37.37566,15.08247,3
37.37566,15.08259,3
37.37566,15.0827,3
37.37566,15.08282,3
37.37566,15.08293,3
37.37566,15.08304,3
37.37566,15.08316,3
37.37566,15.08327,3
37.37566,15.08338,3
37.37566,15.0835,3
37.37566,15.08361,3
37.37566,15.08372,3
37.37566,15.08384,3
37.37566,15.08395,3
37.37566,15.08407,3
37.37566,15.08418,3
37.37566,15.08429,3
37.37566,15.08441,3
37.37566,15.08452,3
37.37566,15.08463,3
37.37566,15.08475,3
37.37566,15.08486,3
37.37566,15.08498,3
37.37566,15.08509,3
37.37566,15.0852,3
37.37566,15.08532,3
37.37566,15.08543,3
37.37566,15.08554,3
37.37566,15.08566,3
37.37566,15.08577,3
37.37566,15.08589,3
37.37566,15.086,3
37.37566,15.08611,3
37.37566,15.08623,3
37.37566,15.08634,3
37.37566,15.08645,3
37.37566,15.08657,3
37.37566,15.08668,3
37.37566,15.08679,3
37.37566,15.08691,3
37.37566,15.08702,3
37.37566,15.08714,3
37.37566,15.08725,3
37.37566,15.08736,3
37.37566,15.08748,3
37.37566,15.08759,3
37.37566,15.0877,3
37.37566,15.08782,3
37.37566,15.08793,3
37.37566,15.08805,3
37.37566,15.08816,3
37.37566,15.08827,3
37.37566,15.08839,3
37.37566,15.0885,3
37.37566,15.08861,3
37.37566,15.08873,3
37.37566,15.08884,3
37.37566,15.08896,3
37.37566,15.08907,3
37.37566,15.08918,3
37.37566,15.0893,3
37.37566,15.08941,3
37.37566,15.08952,3
37.37566,15.08964,3
37.37566,15.08975,3
37.37566,15.08986,3
37.37566,15.08998,3
37.37566,15.09009,3
37.37566,15.09021,3
37.37566,15.09032,3
37.37566,15.09043,3
37.37566,15.09055,3
37.37566,15.09066,3
37.37566,15.09077,3
37.37575,15.07122,3
37.37575,15.07133,3
37.37575,15.07144,3
37.37575,15.07156,3
37.37575,15.07167,3
37.37575,15.07179,3
37.37575,15.0719,3
37.37575,15.07201,3
37.37575,15.07213,3
37.37575,15.07224,3
37.37575,15.07235,3
37.37575,15.07247,3
37.37575,15.07258,3
37.37575,15.0727,3
37.37575,15.07281,3
37.37575,15.07292,3
37.37575,15.07304,3
37.37575,15.07315,3
37.37575,15.07326,3
37.37575,15.07338,3
37.37575,15.07349,3
37.37575,15.07361,3
37.37575,15.07372,3
37.37575,15.07383,3
37.37575,15.07395,3
37.37575,15.07406,3
37.37575,15.07417,3
37.37575,15.07429,3
37.37575,15.0744,3
37.37575,15.07451,3
37.37575,15.07463,3
37.37575,15.07474,3
37.37575,15.07486,3
37.37575,15.07497,3
37.37575,15.07508,3
37.37575,15.0752,3
37.37575,15.07531,3
37.37575,15.07542,3
37.37575,15.07554,3
37.37575,15.07565,3
37.37575,15.07577,3
37.37575,15.07588,3
37.37575,15.07599,3
37.37575,15.07611,3
37.37575,15.07622,3
37.37575,15.07633,3
37.37575,15.07645,3
37.37575,15.07656,3
37.37575,15.07668,3
37.37575,15.07679,3
37.37575,15.0769,3
37.37575,15.07702,3
37.37575,15.07713,3
37.37575,15.07724,3
37.37575,15.07736,3
37.37575,15.07747,3
37.37575,15.07758,3
37.37575,15.0777,3
37.37575,15.07781,3
37.37575,15.07793,3
37.37575,15.07804,3
37.37575,15.07815,3
37.37575,15.07827,3
37.37575,15.07838,3
37.37575,15.07849,3
37.37575,15.07861,3
37.37575,15.07872,3
37.37575,15.07884,3
37.37575,15.07895,3
37.37575,15.07906,3
37.37575,15.07918,3
37.37575,15.07929,3
37.37575,15.0794,3
37.37575,15.07952,3
37.37575,15.07963,3
37.37575,15.07975,3
37.37575,15.07986,3
37.37575,15.07997,3
37.37575,15.08009,3
37.37575,15.0802,3
37.37575,15.08031,3
37.37575,15.08043,3
37.37575,15.08054,3
37.37575,15.08065,3
37.37575,15.08077,3
37.37575,15.08088,3
37.37575,15.081,3
37.37575,15.08111,3
37.37575,15.08122,3
37.37575,15.08134,3
37.37575,15.08145,3
37.37575,15.08156,3
37.37575,15.08168,3
37.37575,15.08179,3
37.37575,15.08191,3
37.37575,15.08202,3
37.37575,15.08213,3
37.37575,15.08225,3
37.37575,15.08236,3
37.37575,15.08247,3
37.37575,15.08259,3
37.37575,15.0827,3
37.37575,15.08282,3
37.37575,15.08293,3
37.37575,15.08304,3
37.37575,15.08316,3
37.37575,15.08327,3
37.37575,15.08338,3
37.37575,15.0835,3
37.37575,15.08361,3
37.37575,15.08372,3
37.37575,15.08384,3
37.37575,15.08395,3
37.37575,15.08407,3
37.37575,15.08418,3
37.37575,15.08429,3
37.37575,15.08441,3
37.37575,15.08452,3
37.37575,15.08463,3
37.37575,15.08475,3
37.37575,15.08486,3
37.37575,15.08498,3
37.37575,15.08509,3
37.37575,15.0852,3
37.37575,15.08532,3
37.37575,15.08543,3
37.37575,15.08554,3
37.37575,15.08566,3
37.37575,15.08577,3
37.37575,15.08589,3
37.37575,15.086,3
37.37575,15.08611,3
37.37575,15.08623,3
37.37575,15.08634,3
37.37575,15.08645,3
37.37575,15.08657,3
37.37575,15.08668,3
37.37575,15.08679,3
37.37575,15.08691,3
37.37575,15.08702,3
37.37575,15.08714,3
37.37575,15.08725,3
37.37575,15.08736,3
37.37575,15.08748,3
37.37575,15.08759,3
37.37575,15.0877,3
37.37575,15.08782,3
37.37575,15.08793,3
37.37575,15.08805,3
37.37575,15.08816,3
37.37575,15.08827,3
37.37575,15.08839,3
37.37575,15.0885,3
37.37575,15.08861,3
37.37575,15.08873,3
37.37575,15.08884,3
37.37575,15.08896,3
37.37575,15.08907,3
37.37575,15.08918,3
37.37575,15.0893,3
37.37575,15.08941,3
37.37575,15.08952,3
37.37575,15.08964,3
37.37575,15.08975,3
37.37575,15.08986,3
37.37575,15.08998,3
37.37575,15.09009,3
37.37575,15.09021,3
37.37575,15.09032,3
37.37575,15.09043,3
37.37575,15.09055,3
37.37575,15.09066,3
37.37575,15.09077,3
37.37584,15.07133,3
37.37584,15.07144,3
37.37584,15.07156,3
37.37584,15.07167,3
37.37584,15.07179,3
37.37584,15.0719,3
37.37584,15.07201,3
37.37584,15.07213,3
37.37584,15.07224,3
37.37584,15.07235,3
37.37584,15.07247,3
37.37584,15.07258,3
37.37584,15.0727,3
37.37584,15.07281,3
37.37584,15.07292,3
37.37584,15.07304,3
37.37584,15.07315,3
37.37584,15.07326,3
37.37584,15.07338,3
37.37584,15.07349,3
37.37584,15.07361,3
37.37584,15.07372,3
37.37584,15.07383,3
37.37584,15.07395,3
37.37584,15.07406,3
37.37584,15.07417,3
37.37584,15.07429,3
37.37584,15.0744,3
37.37584,15.07451,3
37.37584,15.07463,3
37.37584,15.07474,3
37.37584,15.07486,3
37.37584,15.07497,3
37.37584,15.07508,3
37.37584,15.0752,3
37.37584,15.07531,3
37.37584,15.07542,3
37.37584,15.07554,3
37.37584,15.07565,3
37.37584,15.07577,3
37.37584,15.07588,3
37.37584,15.07599,3
37.37584,15.07611,3
37.37584,15.07622,3
37.37584,15.07633,3
37.37584,15.07645,3
37.37584,15.07656,3
37.37584,15.07668,3
37.37584,15.07679,3
37.37584,15.0769,3
37.37584,15.07702,3
37.37584,15.07713,3
37.37584,15.07724,3
37.37584,15.07736,3
37.37584,15.07747,3
37.37584,15.07758,3
37.37584,15.0777,3
37.37584,15.07781,3
37.37584,15.07793,3
37.37584,15.07804,3
37.37584,15.07815,3
37.37584,15.07827,3
37.37584,15.07838,3
37.37584,15.07849,3
37.37584,15.07861,3
37.37584,15.07872,3
37.37584,15.07884,3
37.37584,15.07895,3
37.37584,15.07906,3
37.37584,15.07918,3
37.37584,15.07929,3
37.37584,15.0794,3
37.37584,15.07952,3
37.37584,15.07963,3
37.37584,15.07975,3
37.37584,15.07986,3
37.37584,15.07997,3
37.37584,15.08009,3
37.37584,15.0802,3
37.37584,15.08031,3
37.37584,15.08043,3
37.37584,15.08054,3
37.37584,15.08065,3
37.37584,15.08077,3
37.37584,15.08088,3
37.37584,15.081,3
37.37584,15.08111,3
37.37584,15.08122,3
37.37584,15.08134,3
37.37584,15.08145,3
37.37584,15.08156,3
37.37584,15.08168,3
37.37584,15.08179,3
37.37584,15.08191,3
37.37584,15.08202,3
37.37584,15.08213,3
37.37584,15.08225,3
37.37584,15.08236,3
37.37584,15.08247,3
37.37584,15.08259,3
37.37584,15.0827,3
37.37584,15.08282,3
37.37584,15.08293,3
37.37584,15.08304,3
37.37584,15.08316,3
37.37584,15.08327,3
37.37584,15.08338,3
37.37584,15.0835,3
37.37584,15.08361,3
37.37584,15.08372,3
37.37584,15.08384,3
37.37584,15.08395,3
37.37584,15.08407,3
37.37584,15.08418,3
37.37584,15.08429,3
37.37584,15.08441,3
37.37584,15.08452,3
37.37584,15.08463,3
37.37584,15.08475,3
37.37584,15.08486,3
37.37584,15.08498,3
37.37584,15.08509,3
37.37584,15.0852,3
37.37584,15.08532,3
37.37584,15.08543,3
37.37584,15.08554,3
37.37584,15.08566,3
37.37584,15.08577,3
37.37584,15.08589,3
37.37584,15.086,3
37.37584,15.08611,3
37.37584,15.08623,3
37.37584,15.08634,3
37.37584,15.08645,3
37.37584,15.08657,3
37.37584,15.08668,3
37.37584,15.08679,3
37.37584,15.08691,3
37.37584,15.08702,3
37.37584,15.08714,3
37.37584,15.08725,3
37.37584,15.08736,3
37.37584,15.08748,3
37.37584,15.08759,3
37.37584,15.0877,3
37.37584,15.08782,3
37.37584,15.08793,3
37.37584,15.08805,3
37.37584,15.08816,3
37.37584,15.08827,3
37.37584,15.08839,3
37.37584,15.0885,3
37.37584,15.08861,3
37.37584,15.08873,3
37.37584,15.08884,3
37.37584,15.08896,3
37.37584,15.08907,3
37.37584,15.08918,3
37.37584,15.0893,3
37.37584,15.08941,3
37.37584,15.08952,3
37.37584,15.08964,3
37.37584,15.08975,3
37.37584,15.08986,3
37.37584,15.08998,3
37.37584,15.09009,3
37.37584,15.09021,3
37.37584,15.09032,3
37.37584,15.09043,3
37.37584,15.09055,3
37.37584,15.09066,3
37.37584,15.09077,3
37.37593,15.07133,3
37.37593,15.07144,3
37.37593,15.07156,3
37.37593,15.07167,3
37.37593,15.07179,3
37.37593,15.0719,3
37.37593,15.07201,3
37.37593,15.07213,3
37.37593,15.07224,3
37.37593,15.07235,3
37.37593,15.07247,3
37.37593,15.07258,3
37.37593,15.0727,3
37.37593,15.07281,3
37.37593,15.07292,3
37.37593,15.07304,3
37.37593,15.07315,3
37.37593,15.07326,3
37.37593,15.07338,3
37.37593,15.07349,3
37.37593,15.07361,3
37.37593,15.07372,3
37.37593,15.07383,3
37.37593,15.07395,3
37.37593,15.07406,3
37.37593,15.07417,3
37.37593,15.07429,3
37.37593,15.0744,3
37.37593,15.07451,3
37.37593,15.07463,3
37.37593,15.07474,3
37.37593,15.07486,3
37.37593,15.07497,3
37.37593,15.07508,3
37.37593,15.0752,3
37.37593,15.07531,3
37.37593,15.07542,3
37.37593,15.07554,3
37.37593,15.07565,3
37.37593,15.07577,3
37.37593,15.07588,3
37.37593,15.07599,3
37.37593,15.07611,3
37.37593,15.07622,3
37.37593,15.07633,3
37.37593,15.07645,3
37.37593,15.07656,3
37.37593,15.07668,3
37.37593,15.07679,3
37.37593,15.0769,3
37.37593,15.07702,3
37.37593,15.07713,3
37.37593,15.07724,3
37.37593,15.07736,3
37.37593,15.07747,3
37.37593,15.07758,3
37.37593,15.0777,3
37.37593,15.07781,3
37.37593,15.07793,3
37.37593,15.07804,3
37.37593,15.07815,3
37.37593,15.07827,3
37.37593,15.07838,3
37.37593,15.07849,3
37.37593,15.07861,3
37.37593,15.07872,3
37.37593,15.07884,3
37.37593,15.07895,3
37.37593,15.07906,3
37.37593,15.07918,3
37.37593,15.07929,3
37.37593,15.0794,3
37.37593,15.07952,3
37.37593,15.07963,3
37.37593,15.07975,3
37.37593,15.07986,3
37.37593,15.07997,3
37.37593,15.08009,3
37.37593,15.0802,3
37.37593,15.08031,3
37.37593,15.08043,3
37.37593,15.08054,3
37.37593,15.08065,3
37.37593,15.08077,3
37.37593,15.08088,3
37.37593,15.081,3
37.37593,15.08111,3
37.37593,15.08122,3
37.37593,15.08134,3
37.37593,15.08145,3
37.37593,15.08156,3
37.37593,15.08168,3
37.37593,15.08179,3
37.37593,15.08191,3
37.37593,15.08202,3
37.37593,15.08213,3
37.37593,15.08225,3
37.37593,15.08236,3
37.37593,15.08247,3
37.37593,15.08259,3
37.37593,15.0827,3
37.37593,15.08282,3
37.37593,15.08293,3
37.37593,15.08304,3
37.37593,15.08316,3
37.37593,15.08327,3
37.37593,15.08338,3
37.37593,15.0835,3
37.37593,15.08361,3
37.37593,15.08372,3
37.37593,15.08384,3
37.37593,15.08395,3
37.37593,15.08407,3
37.37593,15.08418,3
37.37593,15.08429,3
37.37593,15.08441,3
37.37593,15.08452,3
37.37593,15.08463,3
37.37593,15.08475,3
37.37593,15.08486,3
37.37593,15.08498,3
37.37593,15.08509,3
37.37593,15.0852,3
37.37593,15.08532,3
37.37593,15.08543,3
37.37593,15.08554,3
37.37593,15.08566,3
37.37593,15.08577,3
37.37593,15.08589,3
37.37593,15.086,3
37.37593,15.08611,3
37.37593,15.08623,3
37.37593,15.08634,3
37.37593,15.08645,3
37.37593,15.08657,3
37.37593,15.08668,3
37.37593,15.08679,3
37.37593,15.08691,3
37.37593,15.08702,3
37.37593,15.08714,3
37.37593,15.08725,3
37.37593,15.08736,3
37.37593,15.08748,3
37.37593,15.08759,3
37.37593,15.0877,3
37.37593,15.08782,3
37.37593,15.08793,3
37.37593,15.08805,3
37.37593,15.08816,3
37.37593,15.08827,3
37.37593,15.08839,3
37.37593,15.0885,3
37.37593,15.08861,3
37.37593,15.08873,3
37.37593,15.08884,3
37.37593,15.08896,3
37.37593,15.08907,3
37.37593,15.08918,3
37.37593,15.0893,3
37.37593,15.08941,3
37.37593,15.08952,3
37.37593,15.08964,3
37.37593,15.08975,3
37.37593,15.08986,3
37.37593,15.08998,3
37.37593,15.09009,3
37.37593,15.09021,3
37.37593,15.09032,3
37.37593,15.09043,3
37.37593,15.09055,3
37.37593,15.09066,3
37.37602,15.07144,3
37.37602,15.07156,3
37.37602,15.07167,3
37.37602,15.07179,3
37.37602,15.0719,3
37.37602,15.07201,3
37.37602,15.07213,3
37.37602,15.07224,3
37.37602,15.07235,3
37.37602,15.07247,3
37.37602,15.07258,3
37.37602,15.0727,3
37.37602,15.07281,3
37.37602,15.07292,3
37.37602,15.07304,3
37.37602,15.07315,3
37.37602,15.07326,3
37.37602,15.07338,3
37.37602,15.07349,3
37.37602,15.07361,3
37.37602,15.07372,3
37.37602,15.07383,3
37.37602,15.07395,3
37.37602,15.07406,3
37.37602,15.07417,3
37.37602,15.07429,3
37.37602,15.0744,3
37.37602,15.07451,3
37.37602,15.07463,3
37.37602,15.07474,3
37.37602,15.07486,3
37.37602,15.07497,3
37.37602,15.07508,3
37.37602,15.0752,3
37.37602,15.07531,3
37.37602,15.07542,3
37.37602,15.07554,3
37.37602,15.07565,3
37.37602,15.07577,3
37.37602,15.07588,3
37.37602,15.07599,3
37.37602,15.07611,3
37.37602,15.07622,3
37.37602,15.07633,3
37.37602,15.07645,3
37.37602,15.07656,3
37.37602,15.07668,3
37.37602,15.07679,3
37.37602,15.0769,3
37.37602,15.07702,3
37.37602,15.07713,3
37.37602,15.07724,3
37.37602,15.07736,3
37.37602,15.07747,3
37.37602,15.07758,3
37.37602,15.0777,3
37.37602,15.07781,3
37.37602,15.07793,3
37.37602,15.07804,3
37.37602,15.07815,3
37.37602,15.07827,3
37.37602,15.07838,3
37.37602,15.07849,3
37.37602,15.07861,3
37.37602,15.07872,3
37.37602,15.07884,3
37.37602,15.07895,3
37.37602,15.07906,3
37.37602,15.07918,3
37.37602,15.07929,3
37.37602,15.0794,3
37.37602,15.07952,3
37.37602,15.07963,3
37.37602,15.07975,3
37.37602,15.07986,3
37.37602,15.07997,3
37.37602,15.08009,3
37.37602,15.0802,3
37.37602,15.08031,3
37.37602,15.08043,3
37.37602,15.08054,3
37.37602,15.08065,3
37.37602,15.08077,3
37.37602,15.08088,3
37.37602,15.081,3
37.37602,15.08111,3
37.37602,15.08122,3
37.37602,15.08134,3
37.37602,15.08145,3
37.37602,15.08156,3
37.37602,15.08168,3
37.37602,15.08179,3
37.37602,15.08191,3
37.37602,15.08202,3
37.37602,15.08213,3
37.37602,15.08225,3
37.37602,15.08236,3
37.37602,15.08247,3
37.37602,15.08259,3
37.37602,15.0827,3
37.37602,15.08282,3
37.37602,15.08293,3
37.37602,15.08304,3
37.37602,15.08316,3
37.37602,15.08327,3
37.37602,15.08338,3
37.37602,15.0835,3
37.37602,15.08361,3
37.37602,15.08372,3
37.37602,15.08384,3
37.37602,15.08395,3
37.37602,15.08407,3
37.37602,15.08418,3
37.37602,15.08429,3
37.37602,15.08441,3
37.37602,15.08452,3
37.37602,15.08463,3
37.37602,15.08475,3
37.37602,15.08486,3
37.37602,15.08498,3
37.37602,15.08509,3
37.37602,15.0852,3
37.37602,15.08532,3
37.37602,15.08543,3
37.37602,15.08554,3
37.37602,15.08566,3
37.37602,15.08577,3
37.37602,15.08589,3
37.37602,15.086,3
37.37602,15.08611,3
37.37602,15.08623,3
37.37602,15.08634,3
37.37602,15.08645,3
37.37602,15.08657,3
37.37602,15.08668,3
37.37602,15.08679,3
37.37602,15.08691,3
37.37602,15.08702,3
37.37602,15.08714,3
37.37602,15.08725,3
37.37602,15.08736,3
37.37602,15.08748,3
37.37602,15.08759,3
37.37602,15.0877,3
37.37602,15.08782,3
37.37602,15.08793,3
37.37602,15.08805,3
37.37602,15.08816,3
37.37602,15.08827,3
37.37602,15.08839,3
37.37602,15.0885,3
37.37602,15.08861,3
37.37602,15.08873,3
37.37602,15.08884,3
37.37602,15.08896,3
37.37602,15.08907,3
37.37602,15.08918,3
37.37602,15.0893,3
37.37602,15.08941,3
37.37602,15.08952,3
37.37602,15.08964,3
37.37602,15.08975,3
37.37602,15.08986,3
37.37602,15.08998,3
37.37602,15.09009,3
37.37602,15.09021,3
37.37602,15.09032,3
37.37602,15.09043,3
37.37602,15.09055,3
37.37602,15.09066,3
37.37611,15.07156,3
37.37611,15.07167,3
37.37611,15.07179,3
37.37611,15.0719,3
37.37611,15.07201,3
37.37611,15.07213,3
37.37611,15.07224,3
37.37611,15.07235,3
37.37611,15.07247,3
37.37611,15.07258,3
37.37611,15.0727,3
37.37611,15.07281,3
37.37611,15.07292,3
37.37611,15.07304,3
37.37611,15.07315,3
37.37611,15.07326,3
37.37611,15.07338,3
37.37611,15.07349,3
37.37611,15.07361,3
37.37611,15.07372,3
37.37611,15.07383,3
37.37611,15.07395,3
37.37611,15.07406,3
37.37611,15.07417,3
37.37611,15.07429,3
37.37611,15.0744,3
37.37611,15.07451,3
37.37611,15.07463,3
37.37611,15.07474,3
37.37611,15.07486,3
37.37611,15.07497,3
37.37611,15.07508,3
37.37611,15.0752,3
37.37611,15.07531,3
37.37611,15.07542,3
37.37611,15.07554,3
37.37611,15.07565,3
37.37611,15.07577,3
37.37611,15.07588,3
37.37611,15.07599,3
37.37611,15.07611,3
37.37611,15.07622,3
37.37611,15.07633,3
37.37611,15.07645,3
37.37611,15.07656,3
37.37611,15.07668,3
37.37611,15.07679,3
37.37611,15.0769,3
37.37611,15.07702,3
37.37611,15.07713,3
37.37611,15.07724,3
37.37611,15.07736,3
37.37611,15.07747,3
37.37611,15.07758,3
37.37611,15.0777,3
37.37611,15.07781,3
37.37611,15.07793,3
37.37611,15.07804,3
37.37611,15.07815,3
37.37611,15.07827,3
37.37611,15.07838,3
37.37611,15.07849,3
37.37611,15.07861,3
37.37611,15.07872,3
37.37611,15.07884,3
37.37611,15.07895,3
37.37611,15.07906,3
